Players
Randy
Ashley
Dad
Dottie
Tausha
Jarrod
Aaron
Elizabeth
Logan
Kelly
Becky
Ryan
Brandon
Bob
Norman
Dakota
Nobody
Jordan
Damien
Sandy
Gervice
Marlie
Aiden
Alexis
Mom
Dave
Seven Wonders Data
73,Ashley,Unknown,false,45,2012-01-28 02:15:00 UTC
73,Dad,Unknown,true,48,2012-01-28 02:15:00 UTC
74,Randy,Unknown,false,46,2012-02-03 22:30:00 UTC
74,Ashley,Unknown,true,49,2012-02-03 22:30:00 UTC
74,Dad,Unknown,false,39,2012-02-03 22:30:00 UTC
75,Randy,Unknown,false,38,2012-02-03 23:00:00 UTC
75,Jarrod,Byzantium,false,29,2012-02-03 23:00:00 UTC
75,Dad,Unknown,true,44,2012-02-03 23:00:00 UTC
76,Randy,Unknown,false,37,2012-02-03 23:30:00 UTC
76,Jarrod,The Great Wall,false,46,2012-02-03 23:30:00 UTC
76,Dad,Unknown,true,60,2012-02-03 23:30:00 UTC
77,Randy,Unknown,false,51,2012-02-04 00:00:00 UTC
77,Jarrod,Petra,true,65,2012-02-04 00:00:00 UTC
77,Dad,Unknown,false,55,2012-02-04 00:00:00 UTC
78,Randy,Unknown,false,47,2012-02-04 00:30:00 UTC
78,Jarrod,Roma,true,63,2012-02-04 00:30:00 UTC
78,Dad,Unknown,false,47,2012-02-04 00:30:00 UTC
79,Randy,Unknown,false,32,2012-02-04 01:30:00 UTC
79,Jarrod,Babylon,false,41,2012-02-04 01:30:00 UTC
79,Dad,Unknown,true,62,2012-02-04 01:30:00 UTC
80,Randy,Unknown,false,47,2012-02-04 02:00:00 UTC
80,Jarrod,The Great Wall,false,46,2012-02-04 02:00:00 UTC
80,Dad,Unknown,true,60,2012-02-04 02:00:00 UTC
81,Randy,Unknown,true,41,2012-02-04 02:15:00 UTC
81,Ashley,Unknown,false,37,2012-02-04 02:15:00 UTC
81,Dad,Unknown,false,37,2012-02-04 02:15:00 UTC
82,Randy,Unknown,true,66,2012-02-11 00:00:00 UTC
82,Ashley,Unknown,false,63,2012-02-11 00:00:00 UTC
82,Dad,Unknown,false,52,2012-02-11 00:00:00 UTC
83,Randy,Unknown,false,32,2012-02-11 00:30:00 UTC
83,Ashley,Unknown,true,72,2012-02-11 00:30:00 UTC
83,Dad,Unknown,false,31,2012-02-11 00:30:00 UTC
84,Randy,Unknown,false,44,2012-02-11 01:00:00 UTC
84,Ashley,Unknown,false,42,2012-02-11 01:00:00 UTC
84,Dad,Unknown,true,45,2012-02-11 01:00:00 UTC
85,Randy,Unknown,true,38,2012-02-11 01:30:00 UTC
85,Ashley,Unknown,false,35,2012-02-11 01:30:00 UTC
85,Dad,Unknown,false,28,2012-02-11 01:30:00 UTC
86,Randy,Unknown,true,48,2012-02-17 22:00:00 UTC
86,Ashley,Unknown,false,42,2012-02-17 22:00:00 UTC
86,Dad,Unknown,false,46,2012-02-17 22:00:00 UTC
